s,beta,k,vocab,prob,vid
5,0.053200742292850045,5,thing,0.0029210087781094706,48
5,0.053200742292850045,5,think,0.00286976779263117,49
5,0.053200742292850045,5,keep,0.0028338991027963595,50
5,0.053200742292850045,5,another,0.0028236509057006994,51
5,0.053200742292850045,5,power,0.002803154511509379,52
5,0.053200742292850045,5,anker,0.002798030412961549,53
5,0.053200742292850045,5,going,0.002787782215865889,54
5,0.053200742292850045,5,cover,0.002787782215865889,55
5,0.053200742292850045,5,two,0.0027672858216745686,56
5,0.053200742292850045,5,bought,0.0027621617231267386,57
5,0.053200742292850045,5,mah,0.002757037624578908,58
5,0.053200742292850045,5,buy,0.002746789427483248,59
5,0.053200742292850045,5,make,0.002680176146361457,60
5,0.053200742292850045,5,review,0.002659679752170137,61
5,0.053200742292850045,5,put,0.0026289351608831564,62
5,0.053200742292850045,5,never,0.002516204992830895,63
5,0.053200742292850045,5,take,0.002516204992830895,64
5,0.053200742292850045,5,way,0.0023727302334916526,65
5,0.053200742292850045,5,customer,0.0023676061349438226,66
5,0.053200742292850045,5,extra,0.0023573579378481624,67
5,0.053200742292850045,5,without,0.002311241050917692,68
5,0.053200742292850045,5,better,0.0022907446567263716,69
5,0.053200742292850045,5,see,0.0022907446567263716,70
5,0.053200742292850045,5,amazon,0.0022600000654393907,71
5,0.053200742292850045,5,say,0.0022395036712480705,72
5,0.053200742292850045,5,iphone,0.0022292554741524103,73
5,0.053200742292850045,5,service,0.0022241313756045803,74
5,0.053200742292850045,5,sure,0.00221900727705675,75
5,0.053200742292850045,5,love,0.0021933867843176,76
5,0.053200742292850045,5,longer,0.002137021700291469,77
5,0.053200742292850045,5,getting,0.002121649404647979,78
5,0.053200742292850045,5,actually,0.002070408419169678,79
5,0.053200742292850045,5,fit,0.0020345397293348674,80
5,0.053200742292850045,5,update,0.0020294156307870373,81
5,0.053200742292850045,5,price,0.0020242915322392072,82
5,0.053200742292850045,5,reviews,0.001998671039500057,83
5,0.053200742292850045,5,lot,0.001937181856926096,84
5,0.053200742292850045,5,stock,0.0018910649699956253,85
5,0.053200742292850045,5,fully,0.0018859408714477952,86
5,0.053200742292850045,5,original,0.0018859408714477952,87
5,0.053200742292850045,5,far,0.001870568575804305,88
5,0.053200742292850045,5,seems,0.001860320378708645,89
5,0.053200742292850045,5,recommend,0.001860320378708645,90
5,0.053200742292850045,5,something,0.0018500721816129848,91
5,0.053200742292850045,5,months,0.0018346998859694943,92
5,0.053200742292850045,5,bit,0.0018244516888738342,93
5,0.053200742292850045,5,issue,0.0018244516888738342,94
5,0.053200742292850045,5,works,0.001814203491778174,95
5,0.053200742292850045,5,bad,0.001814203491778174,96
5,0.053200742292850045,5,problem,0.001809079393230344,97
5,0.053200742292850045,5,took,0.001809079393230344,98
5,0.053200742292850045,5,week,0.001803955294682514,99
5,0.053200742292850045,5,stars,0.0017937070975868538,100
5,0.053200742292850045,6,screen,0.03265960732155507,1
5,0.053200742292850045,6,case,0.024088123107129218,2
5,0.053200742292850045,6,protector,0.018501182954100727,3
5,0.053200742292850045,6,phone,0.01559559508480383,4
5,0.053200742292850045,6,one,0.009825476566102274,5
5,0.053200742292850045,6,like,0.007690501131705858,6
5,0.053200742292850045,6,get,0.0063166633891578675,7
5,0.053200742292850045,6,would,0.006199808224849188,8
5,0.053200742292850045,6,protectors,0.00606084532675238,9
5,0.053200742292850045,6,iphone,0.005782919530558764,10
5,0.053200742292850045,6,back,0.005763970044454654,11
5,0.053200742292850045,6,use,0.0050596808109185576,12
5,0.053200742292850045,6,glass,0.004724906556412611,13
5,0.053200742292850045,6,good,0.00459226015368384,14
5,0.053200742292850045,6,first,0.004585943658315803,15
5,0.053200742292850045,6,well,0.004570152419895711,16
5,0.053200742292850045,6,dust,0.004538569943055527,17
5,0.053200742292850045,6,cover,0.004415398283378811,18
5,0.053200742292850045,6,also,0.004304859614438168,19
5,0.053200742292850045,6,plastic,0.004248011156125837,20
5,0.053200742292850045,6,product,0.0042290616700217274,21
5,0.053200742292850045,6,really,0.003692159563738605,22
5,0.053200742292850045,6,bubbles,0.0035910956378500175,23
5,0.053200742292850045,6,time,0.003562671408693852,24
5,0.053200742292850045,6,protection,0.0035405636749057234,25
5,0.053200742292850045,6,cases,0.0034900317119614297,26
5,0.053200742292850045,6,little,0.0033952842814408786,27
5,0.053200742292850045,6,much,0.0033700182999687315,28
5,0.053200742292850045,6,even,0.003319486337024438,29
5,0.053200742292850045,6,easy,0.003262637878712107,30
5,0.053200742292850045,6,great,0.0032342136495559417,31
5,0.053200742292850045,6,button,0.003183681686611648,32
5,0.053200742292850045,6,clear,0.0031457827144034277,33
5,0.053200742292850045,6,put,0.0030415605408308215,34
5,0.053200742292850045,6,still,0.0030162945593586745,35
5,0.053200742292850045,6,used,0.003003661568622601,36
5,0.053200742292850045,6,hard,0.0029815538348344725,37
5,0.053200742292850045,6,feel,0.002883648156629903,38
5,0.053200742292850045,6,see,0.0027573182492691686,39
5,0.053200742292850045,6,around,0.0027067862863248745,40
5,0.053200742292850045,6,got,0.002665729066432636,41
5,0.053200742292850045,6,using,0.0026215135988563788,42
5,0.053200742292850045,6,without,0.00258045637896414,43
5,0.053200742292850045,6,remove,0.0025488739021239564,44
5,0.053200742292850045,6,way,0.0024888671961276073,45
5,0.053200742292850045,6,fit,0.002469917710023497,46
5,0.053200742292850045,6,make,0.0024667594623394786,47
5,0.053200742292850045,6,look,0.0024572847192874236,48
5,0.053200742292850045,6,could,0.0024541264716034052,49
5,0.053200742292850045,6,two,0.002435176985499295,50
5,0.053200742292850045,6,side,0.00242570224244724,51
5,0.053200742292850045,6,install,0.002416227499395185,52
5,0.053200742292850045,6,top,0.0023972780132910745,53
5,0.053200742292850045,6,right,0.002390961517923038,54
5,0.053200742292850045,6,front,0.0023656955364508908,55
5,0.053200742292850045,6,sure,0.002359379041082854,56
5,0.053200742292850045,6,edges,0.0022393656290901564,57
5,0.053200742292850045,6,made,0.0022046249045659543,58
5,0.053200742292850045,6,cloth,0.002201466656881936,59
5,0.053200742292850045,6,quality,0.0021951501615138994,60
5,0.053200742292850045,6,bit,0.0021635676846737156,61
5,0.053200742292850045,6,better,0.0021604094369896973,62
5,0.053200742292850045,6,take,0.0021540929416216602,63
5,0.053200742292850045,6,film,0.0021446181985696052,64
5,0.053200742292850045,6,clean,0.002141459950885587,65
5,0.053200742292850045,6,new,0.002109877474045403,66
5,0.053200742292850045,6,home,0.0020940862356253116,67
5,0.053200742292850045,6,nice,0.002087769740257275,68
5,0.053200742292850045,6,looks,0.002081453244889238,69
5,0.053200742292850045,6,edge,0.0020593455111011095,70
5,0.053200742292850045,6,think,0.002018288291208871,71
5,0.053200742292850045,6,water,0.0020024970527887788,72
5,0.053200742292850045,6,perfect,0.0019645980805805584,73
5,0.053200742292850045,6,work,0.001936173851424393,74
5,0.053200742292850045,6,easily,0.0019140661176362645,75
5,0.053200742292850045,6,installation,0.0019045913745842095,76
5,0.053200742292850045,6,apply,0.001901433126900191,77
5,0.053200742292850045,6,need,0.0018824836407960808,78
5,0.053200742292850045,6,perfectly,0.0018761671454280442,79
5,0.053200742292850045,6,otterbox,0.0018603759070079523,80
5,0.053200742292850045,6,small,0.001857217659323934,81
5,0.053200742292850045,6,piece,0.001857217659323934,82
5,0.053200742292850045,6,protect,0.001850901163955897,83
5,0.053200742292850045,6,thing,0.0018414264209038421,84
5,0.053200742292850045,6,try,0.0018382681732198238,85
5,0.053200742292850045,6,bottom,0.0018351099255358055,86
5,0.053200742292850045,6,want,0.0018287934301677686,87
5,0.053200742292850045,6,since,0.0018098439440636584,88
5,0.053200742292850045,6,price,0.0018035274486956218,89
5,0.053200742292850045,6,comes,0.00178773621027553,90
5,0.053200742292850045,6,best,0.0017687867241714197,91
5,0.053200742292850045,6,review,0.0017182547612271258,92
5,0.053200742292850045,6,note,0.0017087800181750706,93
5,0.053200742292850045,6,buttons,0.0016708810459668503,94
5,0.053200742292850045,6,pretty,0.0016392985691266666,95
5,0.053200742292850045,6,surface,0.0016361403214426482,96
5,0.053200742292850045,6,may,0.00163298207375863,97
5,0.053200742292850045,6,enough,0.0016298238260746116,98
5,0.053200742292850045,6,scratches,0.0016235073307065747,99
5,0.053200742292850045,6,know,0.0016203490830225564,100
5,0.053200742292850045,7,charger,0.028351595981457308,1
5,0.053200742292850045,7,usb,0.019941447963003296,2
5,0.053200742292850045,7,charge,0.018074653582128473,3
5,0.053200742292850045,7,devices,0.01674396425422283,4
5,0.053200742292850045,7,charging,0.013359801107354881,5
5,0.053200742292850045,7,port,0.012905069142782808,6
5,0.053200742292850045,7,ipad,0.012392897351106895,7
5,0.053200742292850045,7,device,0.01204825838848385,8
5,0.053200742292850045,7,one,0.011756272600705994,9
5,0.053200742292850045,7,car,0.010248477139230175,10
5,0.053200742292850045,7,ports,0.009870331610796557,11
5,0.053200742292850045,7,two,0.00814235014542268,12
5,0.053200742292850045,7,power,0.007433925611141978,13
5,0.053200742292850045,7,use,0.007366912479520831,14
5,0.053200742292850045,7,iphone,0.007285539391123723,15
5,0.053200742292850045,7,cable,0.006945687080759332,16
5,0.053200742292850045,7,chargers,0.006433515289083419,17
5,0.053200742292850045,7,would,0.006342568896169004,18
5,0.053200742292850045,7,plug,0.006270769112289204,19
5,0.053200742292850045,7,wall,0.006170249414857483,20
5,0.053200742292850045,7,apple,0.006021863194839227,21
5,0.053200742292850045,7,product,0.006002716585804614,22
5,0.053200742292850045,7,like,0.00598356997677,23
5,0.053200742292850045,7,time,0.005897410236114239,24
5,0.053200742292850045,7,also,0.0055910644915604215,25
5,0.053200742292850045,7,new,0.004772546955330691,26
5,0.053200742292850045,7,charged,0.004628947387571089,27
5,0.053200742292850045,7,great,0.0046193740830537825,28
5,0.053200742292850045,7,trent,0.004547574299173982,29
5,0.053200742292850045,7,tablet,0.004451841254000914,30
5,0.053200742292850045,7,dual,0.004260375163654778,31
5,0.053200742292850045,7,well,0.004207721988809591,32
5,0.053200742292850045,7,unit,0.003877442982962507,33
5,0.053200742292850045,7,review,0.0038630830261865466,34
5,0.053200742292850045,7,cables,0.003738630067461558,35
5,0.053200742292850045,7,kindle,0.003709910153909638,36
5,0.053200742292850045,7,need,0.0036907635448750246,37
5,0.053200742292850045,7,used,0.003685976892616371,38
5,0.053200742292850045,7,using,0.003676403588099064,39
5,0.053200742292850045,7,plugged,0.0033078313641827528,40
5,0.053200742292850045,7,tablets,0.0032982580596654463,41
5,0.053200742292850045,7,amp,0.0032886847551481394,42
5,0.053200742292850045,7,able,0.003087645360284697,43
5,0.053200742292850045,7,outlet,0.0029871256628529754,44
5,0.053200742292850045,7,charges,0.0029248991834904814,45
5,0.053200742292850045,7,nice,0.0028722460086452943,46
5,0.053200742292850045,7,small,0.00282437948605876,47
5,0.053200742292850045,7,phones,0.00282437948605876,48
5,0.053200742292850045,7,light,0.0028052328770241464,49
5,0.053200742292850045,7,output,0.0027908729202481865,50
5,0.053200742292850045,7,work,0.0027812996157308796,51
5,0.053200742292850045,7,amps,0.0026712066137818515,52
5,0.053200742292850045,7,many,0.002666419961523198,53
5,0.053200742292850045,7,cord,0.0026472733524885847,54
5,0.053200742292850045,7,travel,0.002613766786678011,55
5,0.053200742292850045,7,note,0.0025611136118328234,56
5,0.053200742292850045,7,little,0.0025371803505395566,57
5,0.053200742292850045,7,adapter,0.002494100480211676,58
5,0.053200742292850045,7,samsung,0.002484527175694369,59
5,0.053200742292850045,7,really,0.002407940739555915,60
5,0.053200742292850045,7,galaxy,0.0023887941305213017,61
5,0.053200742292850045,7,android,0.0023600742169693815,62
5,0.053200742292850045,7,even,0.0023265676511588073,63
5,0.053200742292850045,7,much,0.0023217809989001543,64
5,0.053200742292850045,7,ipod,0.0022547678672790064,65
5,0.053200742292850045,7,products,0.0022069013446924727,66
5,0.053200742292850045,7,good,0.002187754735657859,67
5,0.053200742292850045,7,quality,0.0021781814311405525,68
5,0.053200742292850045,7,works,0.002135101560812672,69
5,0.053200742292850045,7,fire,0.002125528256295365,70
5,0.053200742292850045,7,enough,0.0020824483859674843,71
5,0.053200742292850045,7,powerpak,0.0020824483859674843,72
5,0.053200742292850045,7,get,0.0020489418201569106,73
5,0.053200742292850045,7,comes,0.0020489418201569106,74
5,0.053200742292850045,7,phone,0.002044155167898257,75
5,0.053200742292850045,7,see,0.0020250085588636437,76
5,0.053200742292850045,7,design,0.0020250085588636437,77
5,0.053200742292850045,7,led,0.002015435254346337,78
5,0.053200742292850045,7,full,0.0019867153407944166,79
5,0.053200742292850045,7,pack,0.0019627820795011497,80
5,0.053200742292850045,7,blue,0.001953208774983843,81
5,0.053200742292850045,7,high,0.001953208774983843,82
5,0.053200742292850045,7,price,0.0019244888614319223,83
5,0.053200742292850045,7,different,0.0019244888614319223,84
5,0.053200742292850045,7,could,0.001881408991104042,85
5,0.053200742292850045,7,long,0.0018526890775521214,86
5,0.053200742292850045,7,may,0.0018335424685175078,87
5,0.053200742292850045,7,size,0.0018191825117415477,88
5,0.053200742292850045,7,keep,0.0018000359027069341,89
5,0.053200742292850045,7,without,0.0017904625981896274,90
5,0.053200742292850045,7,since,0.001785675945930974,91
5,0.053200742292850045,7,mini,0.0017713159891550138,92
5,0.053200742292850045,7,fast,0.0017330227710857867,93
5,0.053200742292850045,7,make,0.0017330227710857867,94
5,0.053200742292850045,7,micro,0.0017043028575338664,95
5,0.053200742292850045,7,easy,0.0016803695962405993,96
5,0.053200742292850045,7,compact,0.001675582943981946,97
5,0.053200742292850045,7,multiple,0.0016660096394646392,98
5,0.053200742292850045,7,recommend,0.0016660096394646392,99
5,0.053200742292850045,7,however,0.0016420763781713722,100
5,0.053200742292850045,8,sound,0.01637543101923738,1
5,0.053200742292850045,8,bluetooth,0.015928679172200855,2
5,0.053200742292850045,8,speaker,0.011632556064535166,3
5,0.053200742292850045,8,headset,0.01106217477555143,4
5,0.053200742292850045,8,music,0.009404416349441058,5
5,0.053200742292850045,8,good,0.008898659541475182,6
5,0.053200742292850045,8,headphones,0.008789078899749243,7
5,0.053200742292850045,8,quality,0.00873007393881989,8
5,0.053200742292850045,8,ear,0.00849405409510248,9
5,0.053200742292850045,8,use,0.007726989603020902,10
5,0.053200742292850045,8,volume,0.007555594240321355,11
5,0.053200742292850045,8,like,0.007013310551780167,12
5,0.053200742292850045,8,phone,0.00630525102062794,13
5,0.053200742292850045,8,one,0.005743299011776966,14
5,0.053200742292850045,8,also,0.005571903649077419,15
5,0.053200742292850045,8,device,0.0054623230073514795,16
5,0.053200742292850045,8,great,0.005363981405802559,17
5,0.053200742292850045,8,would,0.005324644765182991,18
5,0.053200742292850045,8,well,0.004945327159208584,19
5,0.053200742292850045,8,audio,0.004869463638013703,20
5,0.053200742292850045,8,button,0.004709307315491175,21
5,0.053200742292850045,8,call,0.0044845265119507855,22
5,0.053200742292850045,8,get,0.004332799469561023,23
5,0.053200742292850045,8,time,0.003871998822303225,24
5,0.053200742292850045,8,better,0.003787706020975579,25
5,0.053200742292850045,8,really,0.003753988900444521,26
5,0.053200742292850045,8,even,0.003739940100223246,27
5,0.053200742292850045,8,hear,0.0037146522598249525,28
5,0.053200742292850045,8,using,0.003534827616992641,29
5,0.053200742292850045,8,voice,0.003430866495355211,30
5,0.053200742292850045,8,easy,0.0034027688949126622,31
5,0.053200742292850045,8,speakers,0.0032735199328769384,32
5,0.053200742292850045,8,calls,0.0032679004127884287,33
5,0.053200742292850045,8,bass,0.003214514971947586,34
5,0.053200742292850045,8,could,0.0032088954518590764,35
5,0.053200742292850045,8,pair,0.0031667490511952537,36
5,0.053200742292850045,8,used,0.003138651450752705,37
5,0.053200742292850045,8,much,0.0031246026505314306,38
5,0.053200742292850045,8,little,0.0030318805690710197,39
5,0.053200742292850045,8,around,0.0030037829686284712,40
5,0.053200742292850045,8,range,0.0029953536884957067,41
5,0.053200742292850045,8,fit,0.0029588268079203933,42
5,0.053200742292850045,8,earbuds,0.0029166804072565705,43
5,0.053200742292850045,8,buttons,0.0028857730467697668,44
5,0.053200742292850045,8,noise,0.002846436406150199,45
5,0.053200742292850045,8,set,0.0027677631249110623,46
5,0.053200742292850045,8,work,0.0027059484039374552,47
5,0.053200742292850045,8,jabra,0.0027059484039374552,48
5,0.053200742292850045,8,price,0.0027031386438932004,49
5,0.053200742292850045,8,unit,0.002655372723140868,50
5,0.053200742292850045,8,small,0.0026469434430081034,51
5,0.053200742292850045,8,nice,0.0026413239229195933,52
5,0.053200742292850045,8,ears,0.002630084882742574,53
5,0.053200742292850045,8,hours,0.0025766994419017314,54
5,0.053200742292850045,8,pretty,0.0025598408816362023,55
5,0.053200742292850045,8,clear,0.0025148847209281247,56
5,0.053200742292850045,8,loud,0.0024783578403528113,57
5,0.053200742292850045,8,headsets,0.0024474504798660075,58
5,0.053200742292850045,8,right,0.0024334016796447333,59
5,0.053200742292850045,8,listening,0.0024334016796447333,60
5,0.053200742292850045,8,comfortable,0.00240249431915793,61
5,0.053200742292850045,8,without,0.002371586958671126,62
5,0.053200742292850045,8,still,0.0023182015178302836,63
5,0.053200742292850045,8,first,0.0023041527176090094,64
5,0.053200742292850045,8,controls,0.0022788648772107158,65
5,0.053200742292850045,8,pairing,0.0022704355970779512,66
5,0.053200742292850045,8,control,0.0022648160769894415,67
5,0.053200742292850045,8,way,0.0022030013560158344,68
5,0.053200742292850045,8,stereo,0.00218333303570605,69
5,0.053200742292850045,8,back,0.002146806155130737,70
5,0.053200742292850045,8,turn,0.0021383768749979725,71
5,0.053200742292850045,8,want,0.002101849994422659,72
5,0.053200742292850045,8,listen,0.002065323113847346,73
5,0.053200742292850045,8,iphone,0.0020484645535818165,74
5,0.053200742292850045,8,find,0.0020287962332720326,75
5,0.053200742292850045,8,best,0.0020091279129622486,76
5,0.053200742292850045,8,works,0.0019950791127409744,77
5,0.053200742292850045,8,sounds,0.001961361992209916,78
5,0.053200742292850045,8,play,0.0019416936719001316,79
5,0.053200742292850045,8,bit,0.001933264391767367,80
5,0.053200742292850045,8,product,0.0019135960714575832,81
5,0.053200742292850045,8,make,0.0019051667913248184,82
5,0.053200742292850045,8,paired,0.0018995472712363087,83
5,0.053200742292850045,8,life,0.0018911179911035442,84
5,0.053200742292850045,8,review,0.0018854984710150345,85
5,0.053200742292850045,8,enough,0.001854591110528231,86
5,0.053200742292850045,8,head,0.0018405423103069565,87
5,0.053200742292850045,8,two,0.001806825189775898,88
5,0.053200742292850045,8,long,0.0017927763895546239,89
5,0.053200742292850045,8,tried,0.0017815373493776042,90
5,0.053200742292850045,8,end,0.0017759178292890945,91
5,0.053200742292850045,8,think,0.0017590592690235655,92
5,0.053200742292850045,8,connection,0.001750629988890801,93
5,0.053200742292850045,8,thing,0.0017478202288465459,94
5,0.053200742292850045,8,found,0.001745010468802291,95
5,0.053200742292850045,8,devices,0.0017393909487137813,96
5,0.053200742292850045,8,easily,0.0017337714286252716,97
5,0.053200742292850045,8,design,0.0017169128683597423,98
5,0.053200742292850045,8,people,0.001702864068138468,99
5,0.053200742292850045,8,say,0.0016747664676959194,100
5,0.053200742292850045,9,battery,0.024515552466094586,1
5,0.053200742292850045,9,phone,0.018786110832932874,2
5,0.053200742292850045,9,charging,0.017459094164878952,3
5,0.053200742292850045,9,charge,0.015918245427091225,4
5,0.053200742292850045,9,iphone,0.01097495110912733,5
5,0.053200742292850045,9,use,0.010415214220706482,6
5,0.053200742292850045,9,usb,0.009075619195609397,7
5,0.053200742292850045,9,power,0.009031594945958319,8
5,0.053200742292850045,9,device,0.008402677093800062,9
5,0.053200742292850045,9,charger,0.007515902922256921,10
5,0.053200742292850045,9,cable,0.0072769141384367835,11
5,0.053200742292850045,9,case,0.006798936570796509,12
5,0.053200742292850045,9,one,0.006396429145415225,13
5,0.053200742292850045,9,need,0.005931029934818115,14
5,0.053200742292850045,9,plug,0.0057675112932569685,15
5,0.053200742292850045,9,like,0.005383871403440433,16
5,0.053200742292850045,9,get,0.005050544941796557,17
5,0.053200742292850045,9,time,0.005025388227710227,18
5,0.053200742292850045,9,would,0.004968785621015983,19
5,0.053200742292850045,9,also,0.004717218480152681,20
5,0.053200742292850045,9,much,0.004641748337893691,21
5,0.053200742292850045,9,light,0.004629169980850526,22
5,0.053200742292850045,9,little,0.004610302445285778,23
5,0.053200742292850045,9,wireless,0.004440494625203049,24
5,0.053200742292850045,9,unit,0.004390181197030388,25
5,0.053200742292850045,9,really,0.0043776028399872225,26
5,0.053200742292850045,9,good,0.003981384593127521,27
5,0.053200742292850045,9,charged,0.003887046915303783,28
5,0.053200742292850045,9,well,0.003861890201217453,29
5,0.053200742292850045,9,small,0.0035977447033109853,30
5,0.053200742292850045,9,nice,0.0035474312751383246,31
5,0.053200742292850045,9,long,0.003453093597314586,32
5,0.053200742292850045,9,comes,0.003371334276534013,33
5,0.053200742292850045,9,using,0.0033587559194908478,34
5,0.053200742292850045,9,two,0.0032644182416671093,35
5,0.053200742292850045,9,product,0.0032644182416671093,36
5,0.053200742292850045,9,could,0.003207815634972867,37
5,0.053200742292850045,9,button,0.003207815634972867,38
5,0.053200742292850045,9,without,0.0031512130282786237,39
5,0.053200742292850045,9,port,0.0030568753504548853,40
5,0.053200742292850045,9,used,0.0030128511008038076,41
5,0.053200742292850045,9,bit,0.0029939835652390595,42
5,0.053200742292850045,9,great,0.0029436701370663993,43
5,0.053200742292850045,9,hours,0.002905935065936904,44
5,0.053200742292850045,9,cord,0.002905935065936904,45
5,0.053200742292850045,9,even,0.0028556216377642434,46
5,0.053200742292850045,9,around,0.002849332459242661,47
5,0.053200742292850045,9,back,0.00279901903107,48
5,0.053200742292850045,9,speaker,0.00277386231698367,49
5,0.053200742292850045,9,portable,0.0027298380673325922,50
5,0.053200742292850045,9,want,0.002717259710289427,51
5,0.053200742292850045,9,day,0.002673235460638349,52
5,0.053200742292850045,9,enough,0.0026669462821167665,53
5,0.053200742292850045,9,way,0.0026543679250736014,54
5,0.053200742292850045,9,full,0.0026543679250736014,55
5,0.053200742292850045,9,thing,0.0026417895680304363,56
5,0.053200742292850045,9,fully,0.002560030247249863,57
5,0.053200742292850045,9,still,0.002560030247249863,58
5,0.053200742292850045,9,charges,0.002547451890206698,59
5,0.053200742292850045,9,micro,0.0025097168190772027,60
5,0.053200742292850045,9,works,0.002497138462034037,61
5,0.053200742292850045,9,easy,0.0024782709264692896,62
5,0.053200742292850045,9,size,0.0024656925694261245,63
5,0.053200742292850045,9,keep,0.002459403390904542,64
5,0.053200742292850045,9,pretty,0.0024405358553397944,65
5,0.053200742292850045,9,work,0.0023902224271671337,66
5,0.053200742292850045,9,led,0.002383933248645551,67
5,0.053200742292850045,9,life,0.0023650657130808036,68
5,0.053200742292850045,9,find,0.002358776534559221,69
5,0.053200742292850045,9,powermat,0.0023399089989944734,70
5,0.053200742292850045,9,lights,0.0022644388567354826,71
5,0.053200742292850045,9,turn,0.002245571321170735,72
5,0.053200742292850045,9,top,0.002245571321170735,73
5,0.053200742292850045,9,price,0.00223299296412757,74
5,0.053200742292850045,9,adapter,0.0021889687144764918,75
5,0.053200742292850045,9,pack,0.002157522821868579,76
5,0.053200742292850045,9,plugged,0.002088341858131171,77
5,0.053200742292850045,9,able,0.0020631851440448407,78
5,0.053200742292850045,9,make,0.002044317608480093,79
5,0.053200742292850045,9,recharge,0.0019814258232642673,80
5,0.053200742292850045,9,something,0.0019751366447426848,81
5,0.053200742292850045,9,extra,0.0019499799306563546,82
5,0.053200742292850045,9,first,0.0019311123950916068,83
5,0.053200742292850045,9,bottom,0.0019248232165700243,84
5,0.053200742292850045,9,take,0.0019122448595268592,85
5,0.053200742292850045,9,review,0.0018870881454405289,86
5,0.053200742292850045,9,wall,0.0018870881454405289,87
5,0.053200742292850045,9,microusb,0.0018745097883973638,88
5,0.053200742292850045,9,know,0.0018682206098757813,89
5,0.053200742292850045,9,devices,0.0018619314313541987,90
5,0.053200742292850045,9,easily,0.001843063895789451,91
5,0.053200742292850045,9,connector,0.0018053288246599557,92
5,0.053200742292850045,9,duracell,0.0018053288246599557,93
5,0.053200742292850045,9,end,0.0017990396461383732,94
5,0.053200742292850045,9,backup,0.0017613045750088777,95
5,0.053200742292850045,9,jack,0.0017550153964872952,96
5,0.053200742292850045,9,left,0.0017487262179657125,97
5,0.053200742292850045,9,carry,0.0017487262179657125,98
5,0.053200742292850045,9,pocket,0.0017298586824009649,99
5,0.053200742292850045,9,weight,0.0017109911468362173,100
